X Y Z
1.216336780837105121e+06 3.445303823103145114e+05 3.618780501848933909e+03
1.216337448314333800e+06 3.445322854969050968e+05 3.619092400400387760e+03
1.216338302036051406e+06 3.445341117318962351e+05 3.619172884899920518e+03
1.216338608438425465e+06 3.445360841602356522e+05 3.619369355347531382e+03
1.216338905841518659e+06 3.445380732979811728e+05 3.619450211743221189e+03
1.216339524693054846e+06 3.445399639145618421e+05 3.619647054086989101e+03
1.216340554168592673e+06 3.445416945655365707e+05 3.619728282378835502e+03
1.216341317628007149e+06 3.445435520631482359e+05 3.619809696618760881e+03
1.216341704524824396e+06 3.445455094297069591e+05 3.619891296806764785e+03
1.216341779875945300e+06 3.445475150144558866e+05 3.620088882942846794e+03
1.216341627036508871e+06 3.445495242246803828e+05 3.620170855027007747e+03
1.216341556851012167e+06 3.445515404873382067e+05 3.620368813059246804e+03
1.216340824373502750e+06 3.445534147201112355e+05 3.620566957039564841e+03
1.216340145385175012e+06 3.445553119534803554e+05 3.620765286967961401e+03
1.216339099853457883e+06 3.445561738624488353e+05 3.621079602844436067e+03
1.216338272512795869e+06 3.445578561737481505e+05 3.621278304668989676e+03
1.216336591261849273e+06 3.445588751259360579e+05 3.621592992441621846e+03
1.216335464913858799e+06 3.445604407954532653e+05 3.621792066162332503e+03
1.216335154308831785e+06 3.445613958375276998e+05 3.621875525831121195e+03
1.216334716102765873e+06 3.445615276360208518e+05 3.621959171447988865e+03
1.216334942543603480e+06 3.445621741043284419e+05 3.622158803012935095e+03
1.216335080343060195e+06 3.445604862719937810e+05 3.622474420525959886e+03
1.216335081604802515e+06 3.445605914833364077e+05 3.622674423987063165e+03
1.216335206699758768e+06 3.445613075717464089e+05 3.622874613396244968e+03
1.216334913810926955e+06 3.445626818499469082e+05 3.622959188753505259e+03
1.216333596717228880e+06 3.445621137416040292e+05 3.623159750058844111e+03
1.216333217007443542e+06 3.445637616594555438e+05 3.623360497312261487e+03
1.216332765144161880e+06 3.445657281270320527e+05 3.623561430513757387e+03
1.216332347632016987e+06 3.445677018338583875e+05 3.623762549663331811e+03
1.216331674679541029e+06 3.445696032878076658e+05 3.623963854760984759e+03
1.216330830256778514e+06 3.445714322843968985e+05 3.624049545806716196e+03
1.216331291647421429e+06 3.445732575705227791e+05 3.624135422800526612e+03
1.216331410880452022e+06 3.445751739542239229e+05 3.624221485742415553e+03
1.216331756206359249e+06 3.445770698630918632e+05 3.624307734632382562e+03
1.216332695971947163e+06 3.445788182514627697e+05 3.624394169470428096e+03
1.216333957764690742e+06 3.445803298800984630e+05 3.624480790256552154e+03
1.216334496612371411e+06 3.445822642106013373e+05 3.624567596990755192e+03
1.216334484187830705e+06 3.445842280811450328e+05 3.624654589673036298e+03
1.216334308664271142e+06 3.445862114244344993e+05 3.624625968303395894e+03
1.216334536916185869e+06 3.445881961901438772e+05 3.624713332881834503e+03
1.216335159918504767e+06 3.445900954322086181e+05 3.624800883408351183e+03
1.216335123571522534e+06 3.445920442996065831e+05 3.624657019882947225e+03
1.216335524484051391e+06 3.445939566802209010e+05 3.624629142305620917e+03
1.216336670541973319e+06 3.445955453326454153e+05 3.624601450676373588e+03
1.216337819373992505e+06 3.445971519639703911e+05 3.624573944995204329e+03
1.216338336785428459e+06 3.445989981094657560e+05 3.624662425262114084e+03
1.216338422513715457e+06 3.446009843568631914e+05 3.624635291477101873e+03
1.216338774211334996e+06 3.446029533684508642e+05 3.624724143640168677e+03
1.216339040182291064e+06 3.446049125861480134e+05 3.624697381751313515e+03
1.216338726407397073e+06 3.446068833197357017e+05 3.624786605810537822e+03
1.216338458775362233e+06 3.446088176848427975e+05 3.624876015817840198e+03
1.216338933008115506e+06 3.446107474884858239e+05 3.624849811773221063e+03
1.216339015888381517e+06 3.446127332981889485e+05 3.624823793676679998e+03
1.216338843489567749e+06 3.446147267624350497e+05 3.624913761528217947e+03
1.216338741280956427e+06 3.446166999865196995e+05 3.625003915327834420e+03
1.216339363882702077e+06 3.446186125847942312e+05 3.625094255075529418e+03
1.216339843085396569e+06 3.446205573672257597e+05 3.625184780771302940e+03
1.216339132874510484e+06 3.446221863356421236e+05 3.625159692415154495e+03
1.216339983710623113e+06 3.446240010187581647e+05 3.625250590007085520e+03
1.216339294764992548e+06 3.446258572758963564e+05 3.625341673547094615e+03
1.216338282341686543e+06 3.446275745989317074e+05 3.625432943035182234e+03
1.216337268812007969e+06 3.446292904252359876e+05 3.625408598471348341e+03
1.216336600338401273e+06 3.446311588286701008e+05 3.625500239855593009e+03
1.216335443956610281e+06 3.446325772854458774e+05 3.625476267187916164e+03
1.216334214746215381e+06 3.446340780195207335e+05 3.625568280468317880e+03
1.216333378495670855e+06 3.446359072053863783e+05 3.625660479696798575e+03
1.216332612853212981e+06 3.446377734588753665e+05 3.625868664873357375e+03
1.216331677140876185e+06 3.446395587708019884e+05 3.626077035997994699e+03
1.216330713721289765e+06 3.446413313304667827e+05 3.626285593070710547e+03
1.216329843831444625e+06 3.446431517872166587e+05 3.626494336091504920e+03
1.216328777071724646e+06 3.446448559093716904e+05 3.626703265060377817e+03
1.216327598423738731e+06 3.446464939143716474e+05 3.626912379977329692e+03
1.216326729208967648e+06 3.446483038144118618e+05 3.627121680842359638e+03
1.216326137654870981e+06 3.446502241965596331e+05 3.627331167655468107e+03
1.216325702976889908e+06 3.446521943526637624e+05 3.627656640416655591e+03
1.216324838325535879e+06 3.446540097437459044e+05 3.627750699125921074e+03
1.216324084637447260e+06 3.446558719161053305e+05 3.627960743783265116e+03
1.216323484150981065e+06 3.446577939554943005e+05 3.628170974388688137e+03
1.216322391527220607e+06 3.446594864973387448e+05 3.628265590942189192e+03
1.216321700346446596e+06 3.446613521019557375e+05 3.628476193443769262e+03
1.216321204101866810e+06 3.446633048923985916e+05 3.628571181893427365e+03
1.216320691309357760e+06 3.446652534922578488e+05 3.628782156291164483e+03
1.216320648465891136e+06 3.446672675795834512e+05 3.628877516636980090e+03
1.216320529268328799e+06 3.446692783413181896e+05 3.628973062930874221e+03
1.216320313016913831e+06 3.446712802791559952e+05 3.629184595172846912e+03
1.216319728540496202e+06 3.446732088088453747e+05 3.629280513362897636e+03
1.216319122849609237e+06 3.446751310953495558e+05 3.629492417501027376e+03
1.216319006700120401e+06 3.446770836750080343e+05 3.629588707587235604e+03
1.216318242957761744e+06 3.446788680686375592e+05 3.629685183621522356e+03
1.216318119591093156e+06 3.446808230267460458e+05 3.629781845603887177e+03
1.216318047906579683e+06 3.446827503987660166e+05 3.629878693534330978e+03
1.216317699437477859e+06 3.446847126961420872e+05 3.629975727412853303e+03
1.216317798269024584e+06 3.446867094881633529e+05 3.630072947239454152e+03
1.216317214025163557e+06 3.446885247878176742e+05 3.630054553014133489e+03
1.216317374856623355e+06 3.446905013429376413e+05 3.630152144736891387e+03
1.216317839898192789e+06 3.446924184897189261e+05 3.630134122407727318e+03
1.216317151810729410e+06 3.446941064177225344e+05 3.630000486026643102e+03
1.216317354804421775e+06 3.446960491882658098e+05 3.629867035593636501e+03
1.216317350873799995e+06 3.446980066506725852e+05 3.629849571108708005e+03
1.216316922958952608e+06 3.446998835836538346e+05 3.629716492571858907e+03
1.216317374288804829e+06 3.447017277173044276e+05 3.629583599983088334e+03
1.216318102161133196e+06 3.447034507855054690e+05 3.629450893342395830e+03
1.216317974835469387e+06 3.447053649422305170e+05 3.629434172649781885e+03
1.216317589293300407e+06 3.447072886303901905e+05 3.629301837905246430e+03
1.216317508325546514e+06 3.447092316957111470e+05 3.629285489108789534e+03
1.216317209104788722e+06 3.447110560907361214e+05 3.629153526260411581e+03
1.216316769797078567e+06 3.447129547542966902e+05 3.629021749360112153e+03
1.216316353254620451e+06 3.447148812510935823e+05 3.629005958407890830e+03
1.216316269223104231e+06 3.447167880854660179e+05 3.628874553403747996e+03
1.216315650438917102e+06 3.447186315784116741e+05 3.628743334347683685e+03
1.216315060660765041e+06 3.447205173681572778e+05 3.628728101239698844e+03
1.216314991327657597e+06 3.447223649936511647e+05 3.628713054079791618e+03
1.216313959536067676e+06 3.447230396509215934e+05 3.628582392867963335e+03
1.216313686704633757e+06 3.447248146920042927e+05 3.628567717604213158e+03
1.216313401414464461e+06 3.447267188624656992e+05 3.628437428288541923e+03
1.216313282995958347e+06 3.447286732890456915e+05 3.628423124920949249e+03
1.216312446295874426e+06 3.447302588517408003e+05 3.628177407501434573e+03
1.216312485124594299e+06 3.447321946914365399e+05 3.628047676029998911e+03
1.216312700103262672e+06 3.447341119878272875e+05 3.627918130506641774e+03
1.216312749716917053e+06 3.447360444930437952e+05 3.627788770931363160e+03
1.216312202661112417e+06 3.447378263762990828e+05 3.627659597304163071e+03
1.216311484585764352e+06 3.447395640501610469e+05 3.627414809625041016e+03
1.216311177003848832e+06 3.447414247251705965e+05 3.627170207893997940e+03
1.216310490795945283e+06 3.447432414205292589e+05 3.627041592111033879e+03
1.216310083701339550e+06 3.447451619115588255e+05 3.627028962276147922e+03
1.216309949883632828e+06 3.447471176060806029e+05 3.627016518389340035e+03
1.216310460578925908e+06 3.447489931662127492e+05 3.627004260450611127e+03
1.216310202039509313e+06 3.447509696442930726e+05 3.626992188459960744e+03
1.216310312853570329e+06 3.447529130004270119e+05 3.626980302417388884e+03
1.216310151188267395e+06 3.447548218477868359e+05 3.626852802322895968e+03
1.216309861684732605e+06 3.447567854370779824e+05 3.626841288176481157e+03
1.216309514152188320e+06 3.447587502483104472e+05 3.626829959978144871e+03
1.216309234682134120e+06 3.447607301218593493e+05 3.626934617727886689e+03
1.216309043214933248e+06 3.447627281137505779e+05 3.627039461425707486e+03
1.216309336205093889e+06 3.447647071166451788e+05 3.627144491071606808e+03
1.216309554859847296e+06 3.447666977022825158e+05 3.627249706665584654e+03
1.216309594198378967e+06 3.447687070608551730e+05 3.627355108207641479e+03
1.216309815046364442e+06 3.447707090052525746e+05 3.627460695697776373e+03
1.216310017330500530e+06 3.447727130283083534e+05 3.627682269135989827e+03
1.216310182502160082e+06 3.447747201943240361e+05 3.627788228522282225e+03
1.216310437264582841e+06 3.447767184808549355e+05 3.627894373856652692e+03
1.216310491123398999e+06 3.447787281252842513e+05 3.628000705139101683e+03
1.216311244472825201e+06 3.447805730911806459e+05 3.628107222369629199e+03
1.216311780784883769e+06 3.447824949866051320e+05 3.628329725548235729e+03
1.216312100170145743e+06 3.447844796084876871e+05 3.628436614674920293e+03
1.216311643171431031e+06 3.447864252828372410e+05 3.628427889749683345e+03
1.216311515738568967e+06 3.447884292947499780e+05 3.628650950772525448e+03
1.216311871235501720e+06 3.447903441388631472e+05 3.628642597743445549e+03
1.216312309503052849e+06 3.447922378387692152e+05 3.628750230662444210e+03
1.216312260936687933e+06 3.447942346336452174e+05 3.628742249529521814e+03
1.216312219732407713e+06 3.447962413029015879e+05 3.628850254344677523e+03
1.216313152610660531e+06 3.447979761952214176e+05 3.628842645107912631e+03
1.216312753564620856e+06 3.447998850572545198e+05 3.628835221819225353e+03
1.216313404293262633e+06 3.448017694256615359e+05 3.628827984478617054e+03
1.216314226424552500e+06 3.448036001891149790e+05 3.628936733086086861e+03
1.216315015226134099e+06 3.448054343387605622e+05 3.629045667641635646e+03
1.216316010486449581e+06 3.448071656585625024e+05 3.629038988145262920e+03
1.216316876895302674e+06 3.448089552222857019e+05 3.629148294596968299e+03
1.216317571366293589e+06 3.448108280392106390e+05 3.629257786996752657e+03
1.216318702850176720e+06 3.448124448892627261e+05 3.629367465344615994e+03
1.216320242920980556e+06 3.448137263659708551e+05 3.629477329640556945e+03
1.216322006360864732e+06 3.448146918201355729e+05 3.629587379884576876e+03
1.216323144147918094e+06 3.448163217503332999e+05 3.629697616076675331e+03
1.216324177318976261e+06 3.448180519899052451e+05 3.629923838216852346e+03
1.216325189776536077e+06 3.448197936609950848e+05 3.630034446305107849e+03
1.216326433646482415e+06 3.448213807342000655e+05 3.630261040341441458e+03
1.216327867015527561e+06 3.448228012085994706e+05 3.630487820325854045e+03
1.216329069249840919e+06 3.448244133619269123e+05 3.630714786258345157e+03
1.216330264408320887e+06 3.448260321988533251e+05 3.630941938138914793e+03
1.216331676163512515e+06 3.448274741580024711e+05 3.631169275967562953e+03
1.216332820477813948e+06 3.448291251631214400e+05 3.631396799744289638e+03
1.216333907589984359e+06 3.448308235979034798e+05 3.631508709469094811e+03
1.216335094486647984e+06 3.448324544578632922e+05 3.631736605141978544e+03
1.216336291622139048e+06 3.448340772632538574e+05 3.631964686762940801e+03
1.216337500082111685e+06 3.448356900963066146e+05 3.632077154331981546e+03
1.216338660843019839e+06 3.448373231364571257e+05 3.632189807849101271e+03
1.216339464223724324e+06 3.448391726525706472e+05 3.632418447314299101e+03
1.216340351538255811e+06 3.448409829110220890e+05 3.632647272727575455e+03
1.216341274088527309e+06 3.448427765626696637e+05 3.632760484088930298e+03
1.216342219375603367e+06 3.448445589609759627e+05 3.632989681398363700e+03
1.216343300265861442e+06 3.448462589266840369e+05 3.633219064655876082e+03
1.216344452473257435e+06 3.448479152306602919e+05 3.633448633861466533e+03
1.216345632549710339e+06 3.448495505531405215e+05 3.633562589015135472e+03
1.216346768719837302e+06 3.448512164589191088e+05 3.633792530116883427e+03
1.216347812041406520e+06 3.448529392902752152e+05 3.634022657166709450e+03
1.216348725075864932e+06 3.448547342469854048e+05 3.634137170164614417e+03
1.216349531609321944e+06 3.448565821122370544e+05 3.634367669110597490e+03
1.216350563639463391e+06 3.448583150072218850e+05 3.634482554004659050e+03
1.216351616570975631e+06 3.448600363255407428e+05 3.634713424846799626e+03
1.216352669917490100e+06 3.448617573613161803e+05 3.634944481637018271e+03
1.216353691970457789e+06 3.448634973811913515e+05 3.635175724375315895e+03
1.216354329874473624e+06 3.448654070438460913e+05 3.635407153061692043e+03
1.216354910982918693e+06 3.448673394200719194e+05 3.635638767696146260e+03
1.216355470143847167e+06 3.448692783633289509e+05 3.635870568278679457e+03
1.216356168468452524e+06 3.448711702608775231e+05 3.636102554809290723e+03
1.216356921628460521e+06 3.448730406904667616e+05 3.636334727287980968e+03
1.216357755156154977e+06 3.448748749145789188e+05 3.636451285714749702e+03
1.216358611152598402e+06 3.448766990668561775e+05 3.636683830089596995e+03
1.216359485018160893e+06 3.448785147239413927e+05 3.636800760412522777e+03
1.216360490704203490e+06 3.448802628891291097e+05 3.637033676683527119e+03
1.216361432391896844e+06 3.448820452731893747e+05 3.637150978902609950e+03
1.216362314324826235e+06 3.448838589793824358e+05 3.637384267069771340e+03
1.216363075868881540e+06 3.448857272069996689e+05 3.637617741185011255e+03
1.216363850627593929e+06 3.448875899451879668e+05 3.637851401248329694e+03
1.216364666899975389e+06 3.448894354384079343e+05 3.638085247259726657e+03
1.216365469470332842e+06 3.448912862835733686e+05 3.638319279219202144e+03
1.216366253267904278e+06 3.448931444612999912e+05 3.638553497126756156e+03
1.216367026414212305e+06 3.448950076586134965e+05 3.638787900982388692e+03
1.216367797129190527e+06 3.448968720017318847e+05 3.639138290786099788e+03
1.216368548169270158e+06 3.448987437624238664e+05 3.639373066537889372e+03
1.216369290647698566e+06 3.449006187509179581e+05 3.639608028237757480e+03
1.216370099256821210e+06 3.449024663114846917e+05 3.639958975885703694e+03
1.216370945642554434e+06 3.449042941078309668e+05 3.640194309481728851e+03
1.216372126429255353e+06 3.449059300315702567e+05 3.640429829025832532e+03
1.216373321591280866e+06 3.449075551984715275e+05 3.640665534518015193e+03
1.216374571685579140e+06 3.449091392603838467e+05 3.641017225958275958e+03
1.216375788922458887e+06 3.449107480979396496e+05 3.641253303346615212e+03
1.216376965669327881e+06 3.449123874663810711e+05 3.641489566683032990e+03
1.216378059966002125e+06 3.449140822997099604e+05 3.641610215967529712e+03
1.216379040047288407e+06 3.449158422354165232e+05 3.641846851200104538e+03
1.216379921829198720e+06 3.449176543006454012e+05 3.642083672380757889e+03
1.216380727449970320e+06 3.449195033494295203e+05 3.642204879509490638e+03
1.216381727946922649e+06 3.449212483449258143e+05 3.642442072586301038e+03
1.216382824837942142e+06 3.449229419837123132e+05 3.642679451611190416e+03
1.216383910493241157e+06 3.449246430584922200e+05 3.642917016584157864e+03
1.216385006606548792e+06 3.449263373191133724e+05 3.643154767505204291e+03
1.216386122875412460e+06 3.449280184469135711e+05 3.643392704374328787e+03
1.216387335390573135e+06 3.449296290803857846e+05 3.643630827191532262e+03
1.216388593060511863e+06 3.449312067970729549e+05 3.643869135956813807e+03
1.216389779890652280e+06 3.449328387129699695e+05 3.644107630670174331e+03
1.216390928314520745e+06 3.449344969073460670e+05 3.644346311331613379e+03
1.216392015534329228e+06 3.449361969789870200e+05 3.644585177941130496e+03
1.216392936745839193e+06 3.449379887605777476e+05 3.644824230498726592e+03
1.216393819714087993e+06 3.449398020897344686e+05 3.645063469004401213e+03
1.216394810977956280e+06 3.449415591692629969e+05 3.645187093458154322e+03
1.216395799838834908e+06 3.449433155144671327e+05 3.645426703859985537e+03
1.216397021562996553e+06 3.449448972700257436e+05 3.645550700209895695e+03
1.216398271688829409e+06 3.449464365761202644e+05 3.645790682507884412e+03
1.216398903069752501e+06 3.449483493036871077e+05 3.645915050753951618e+03
1.216399258859422058e+06 3.449503287164446665e+05 3.646039604948097349e+03
1.216400163912910502e+06 3.449520896537244553e+05 3.646280145090321639e+03
1.216400934602615889e+06 3.449539136228487478e+05 3.646520871180624454e+03
1.216401360362655250e+06 3.449558845741770929e+05 3.646645983219005757e+03
1.216401900256380439e+06 3.449578281464747270e+05 3.646887081205465620e+03
1.216402608429581858e+06 3.449597177877277718e+05 3.647128365140004007e+03
1.216403419869843172e+06 3.449615645559246186e+05 3.647369835022620919e+03
1.216404293648344930e+06 3.449633820581519394e+05 3.647611490853316354e+03
1.216405279915461550e+06 3.449651424422355485e+05 3.647853332632090314e+03
1.216406231916040415e+06 3.449669217438342748e+05 3.648095360358942798e+03
1.216406584019175498e+06 3.449670006756052026e+05 3.648337574033873807e+03
1.216407611122922972e+06 3.449676036411062814e+05 3.648579973656883794e+03
1.216408222091626376e+06 3.449695029028425342e+05 3.648822559227971851e+03
1.216410020374326501e+06 3.449701495952047408e+05 3.649065330747138432e+03
1.216411388078915188e+06 3.449714447793421568e+05 3.649308288214383992e+03
1.216412608897804748e+06 3.449730414362255251e+05 3.649551431629707622e+03
1.216414032424051315e+06 3.449744679229360190e+05 3.649794760993109776e+03
1.216414354950182373e+06 3.449735074477684102e+05 3.650154076304590944e+03
1.216414226175184362e+06 3.449737658023228287e+05 3.650629377564150218e+03
1.216414589619232807e+06 3.449738339324598783e+05 3.650989064771787980e+03
1.216415029386479873e+06 3.449739390667211846e+05 3.651117337927504650e+03
1.216415043967473321e+06 3.449750432769472827e+05 3.651361597031299425e+03
1.216415237050390802e+06 3.449752536755391629e+05 3.651837642083173250e+03
1.216415204962373013e+06 3.449742879331867443e+05 3.652313873083124690e+03
1.216415767836675048e+06 3.449748803097231430e+05 3.653021890031155635e+03
1.216415809568929253e+06 3.449753454168022145e+05 3.653614292927265069e+03
1.216415235843437724e+06 3.449753314592311508e+05 3.653743681771452430e+03
1.216415440523027675e+06 3.449746014475091361e+05 3.653873256563718769e+03
1.216416046182778897e+06 3.449748350125718862e+05 3.654118817304063668e+03
1.216415390841635177e+06 3.449743560853040544e+05 3.654364563992486637e+03
1.216414700459177140e+06 3.449745263376525836e+05 3.654494696628988549e+03
1.216414170539585873e+06 3.449743891279521049e+05 3.654277615213568879e+03
1.216414324514456093e+06 3.449742221450494835e+05 3.654292319746227804e+03
1.216414611895802896e+06 3.449742485474318382e+05 3.654423010226965289e+03
1.216414799808830023e+06 3.449740181928582606e+05 3.654553886655781298e+03
1.216415044168469962e+06 3.449747372104939423e+05 3.654569149032675796e+03
1.216414713616953231e+06 3.449745593704166240e+05 3.654931997357648925e+03
1.216415372174993157e+06 3.449746047769977013e+05 3.655526631630700649e+03
1.216415372064823518e+06 3.449745072334235301e+05 3.656121451851830443e+03
1.216414904557284666e+06 3.449744532494353480e+05 3.655790058021039385e+03
1.216414880652738735e+06 3.449746300453161821e+05 3.655806250138326504e+03
1.216414849498562515e+06 3.449748185806783731e+05 3.656054228203692219e+03
1.216414773047494004e+06 3.449746720432631555e+05 3.656302392217136457e+03
1.216414849951050011e+06 3.449743305112270173e+05 3.656550742178659220e+03
